id,popularity,original_title,vote_average,budget_adj,revenue_adj,cast
11940,0.75125,Sinbad and the Eye of the Tiger,5.9,12592233.614,57564496.5211,Patrick Wayne
11009,0.602862,Saturday Night Fever,6.3,12592233.614,853081315.968,John Travolta
12535,0.560826,High Anxiety,6.2,12232455.5107,111758008.93,Mel Brooks
17689,0.49548,The Gauntlet,6.7,19787795.6791,95034155.5342,Clint Eastwood
11586,0.375967,Exorcist II: The Heretic,4.6,50368934.456,110628679.855,Linda Blair
7227,0.373131,Airport '77,5.7,21586686.1954,107933430.977,Jack Lemmon
985,0.331417,Eraserhead,7.1,35977.8103257,25184467.228,Jack Nance
12707,0.228797,Orca: The Killer Whale,5.0,21586686.1954,52951615.9613,Richard Harris
38985,0.219941,Sorcerer,7.4,79151182.7165,43173372.3908,Roy Scheider
72277,0.191541,The Last Wave,5.8,2914202.63638,4526008.53897,Richard Chamberlain
30315,0.164123,Kingdom of the Spiders,5.7,1798890.51629,61162277.5537,William Shatner
16220,0.175657,Wizards,6.0,4317337.23908,32380029.2931,Bob Holt
12262,0.137351,The Hills Have Eyes,6.0,827489.637491,89944525.8143,Martin Speer
19995,9.432768,Avatar,7.1,240886902.888,2827123750.41,Sam Worthington
16869,6.098027,Inglourious Basterds,7.7,71148030.3887,324364937.763,Brad Pitt
12437,5.806897,Underworld: Rise of the Lycans,6.2,35574015.1944,92825002.6782,Bill Nighy
767,5.076472,Harry Potter and the Half-Blood Prince,7.3,254100108.531,949276533.286,Daniel Radcliffe
14160,4.908902,Up,7.6,177870075.972,743337082.496,Ed Asner
13475,3.82957,Star Trek,7.3,152460065.119,392005772.748,Chris Pine
534,3.789633,Terminator Salvation,5.8,203280086.825,377443351.43,Christian Bale
17654,3.744956,District 9,7.1,30492013.0237,214277144.142,Sharlto Copley
10528,3.431559,Sherlock Holmes,6.9,91476039.0712,532622976.83,Robert Downey Jr.
19913,3.244139,(500) Days of Summer,7.3,7623003.25594,61718613.1989,Joseph Gordon-Levitt
8355,3.154914,Ice Age: Dawn of the Dinosaurs,6.4,91476039.0712,901228865.732,Ray Romano
18785,3.15306,The Hangover,7.1,35574015.1944,466802856.532,Bradley Cooper
13183,3.038063,Watchmen,6.8,132132056.436,188297310.747,Malin Åkerman
14161,2.979786,2012,5.6,203280086.825,782276248.084,John Cusack
12244,2.846465,9,6.5,30492013.0237,49222304.257,Elijah Wood
13448,2.841562,Angels & Demons,6.3,152460065.119,362462054.214,Tom Hanks
10198,2.463982,The Princess and the Frog,6.5,106722045.583,271425431.477,Anika Noni Rose
22881,2.367474,The Blind Side,7.1,29475612.5896,314279459.503,Sandra Bullock
19908,2.041804,Zombieland,7.1,23987050.2453,104070645.115,Jesse Eisenberg
18239,1.971027,The Twilight Saga: New Moon,5.6,50820021.7062,721468940.531,Kristen Stewart
10184,1.926432,He's Just Not That Into You,6.0,40656017.365,180166572.785,Jennifer Aniston
14869,1.906998,G.I. Joe: The Rise of Cobra,5.7,177870075.972,307429640.188,Dennis Quaid
18240,1.895894,The Proposal,6.7,40656017.365,322580119.289,Sandra Bullock
20943,1.860267,The Ugly Truth,6.3,38623216.4967,208665898.2,Katherine Heigl
22794,1.849649,Cloudy with a Chance of Meatballs,6.4,101640043.412,246973582.33,Bill Hader
10315,1.826169,Fantastic Mr. Fox,7.5,40656017.365,47233167.9514,George Clooney
14836,1.75384,Coraline,7.1,60984026.0475,126639833.018,Dakota Fanning
18360,1.752134,Night at the Museum: Battle of the Smithsonian,5.9,152460065.119,419881290.528,Ben Stiller
16996,1.732516,17 Again,6.0,20328008.6825,138502321.764,Zac Efron
17979,1.714887,A Christmas Carol,6.6,203280086.825,330567839.545,Gary Oldman
7980,1.673879,The Lovely Bones,6.6,66066028.2181,95059446.2122,Rachel Weisz
14560,1.641739,Paul Blart: Mall Cop,5.4,26426411.2872,186299217.921,Kevin James
28178,1.575231,Hachi: A Dog's Tale,7.7,16262406.946,48585352.5314,Richard Gere
22803,1.542135,Law Abiding Citizen,7.2,53869223.0086,128768508.906,Jamie Foxx
22825,1.535278,The Box,5.3,30492013.0237,33880215.3793,Cameron Diaz
15092,1.487114,Crank: High Voltage,5.9,20328008.6825,35127385.4664,Jason Statham
19898,1.453639,Pandorum,6.2,33541214.3261,20983919.3255,Ben Foster
16871,1.398364,Drag Me to Hell,6.1,30492013.0237,92332504.8315,Alison Lohman
13811,1.357091,Knowing,5.7,50820021.7062,157995749.82,Nicolas Cage
17431,1.328218,Moon,7.4,5082002.17062,9920173.9427,Sam Rockwell
19585,1.324927,G-Force,5.1,152460065.119,297620180.712,Sam Rockwell
18487,1.30199,The Taking of Pelham 1 2 3,6.1,101640043.412,152628915.657,Denzel Washington
23082,1.297769,The Invention of Lying,5.8,18803408.0313,32436176.6593,Ricky Gervais
20048,1.290519,Confessions of a Shopaholic,6.0,40656017.365,110109447.015,Isla Fisher
18501,1.267182,Gamer,5.6,50820021.7062,41498145.7807,Gerard Butler
31011,1.26001,Mr. Nobody,7.8,47770820.4039,3605384.76753,Jared Leto
19899,1.232312,Couples Retreat,5.3,71148030.3887,174663169.978,Vince Vaughn
7445,1.223786,Brothers,6.7,26426411.2872,44028788.7292,Tobey Maguire
20766,1.218657,The Road,6.7,32524813.892,28088535.9992,Viggo Mortensen
15512,1.194455,Monsters vs Aliens,6.0,177870075.972,387766797.491,Seth Rogen
24469,1.159118,Fish Tank,6.6,3049201.30237,2396521.7964,Katie Jarvis
24803,1.14937,Julie & Julia,6.5,40656017.365,131665019.42,Meryl Streep
28211,1.145724,Chloe,5.9,15246006.5119,8598196.78366,Julianne Moore
11322,1.138277,Public Enemies,6.5,81312034.73,217616028.716,Christian Bale
19994,1.104112,Jennifer's Body,5.2,16262406.946,32073594.0997,Megan Fox
21208,1.099003,Orphan,6.5,20328008.6825,42278447.5744,Vera Farmiga
23706,1.085541,All About Steve,4.6,15246006.5119,40763290.2996,Sandra Bullock
19912,1.083957,The Final Destination,5.5,40656017.365,189220360.899,Bobby Campo
23398,1.080415,Alvin and the Chipmunks: The Squeakquel,5.3,76230032.5594,450407693.46,Zachary Levi
36419,1.075405,After.Life,5.2,4573801.95356,3665541.44363,Liam Neeson
10521,1.074072,Bride Wars,5.8,30492013.0237,116543991.539,Anne Hathaway
25793,1.065548,Precious,6.8,10164004.3412,64691685.0923,Gabourey Sidibe
16995,1.043738,State of Play,6.6,60984026.0475,89223892.8909,Russell Crowe
13788,1.039442,The Unborn,4.9,16262406.946,77768913.6367,Odette Annable
12572,1.037708,"New York, I Love You",5.6,14941086.3816,8181684.01696,Natalie Portman
16538,1.022125,"I Love You, Man",6.4,41672417.7991,93139872.3523,Paul Rudd
11323,1.018005,The Informant!,6.0,22360809.5507,36005808.5252,Matt Damon
13836,1.014706,Race to Witch Mountain,5.4,50820021.7062,108047419.552,Dwayne Johnson
28355,0.999299,Case 39,6.0,27442811.7214,29475612.5896,Renée Zellweger
18947,0.967776,The Boat That Rocked,7.1,50820021.7062,36944919.8375,Tom Sturridge
19901,0.966959,Daybreakers,5.9,20328008.6825,52259716.3308,Ethan Hawke
24420,0.965516,The Time Traveler's Wife,6.5,39639616.9309,102890004.535,Eric Bana
17609,0.953705,Antichrist,6.2,11180404.7754,804853.962569,Willem Dafoe
25643,0.908112,Love Happens,5.5,18295207.8142,36725611.1158,Aaron Eckhart
13455,0.907448,Push,5.8,38623216.4967,46210949.6412,Dakota Fanning
26390,0.905416,Brooklyn's Finest,6.1,17278807.3801,30020707.126,Richard Gere
22804,0.90173,Saw VI,5.9,11180404.7754,69352690.1375,Tobin Bell
18320,0.894268,The Young Victoria,6.9,35574015.1944,27859423.0789,Emily Blunt
12573,0.884343,A Serious Man,6.4,7114803.03887,31945805.1223,Michael Stuhlbarg
12403,0.883984,A Perfect Getaway,6.1,14229606.0777,23227431.1841,Milla Jovovich
22787,0.850476,Whiteout,5.2,40656017.365,12406212.1581,Kate Beckinsale
8952,0.8342,I Love You Phillip Morris,6.3,13213205.6436,10826732.9983,Jim Carrey
34647,0.830597,Enter the Void,7.1,13213205.6436,766619.011038,Nathaniel Brown
17134,0.826039,12 Rounds,5.9,20328008.6825,17563730.8482,John Cena
20453,0.816681,3 Idiots,7.8,9147603.90712,71148030.3887,Aamir Khan
8373,0.813323,Transformers: Revenge of the Fallen,6.0,152460065.119,850012865.597,Shia LaBeouf
10313,0.811236,The Men Who Stare at Goats,5.8,24393610.419,69856549.3083,George Clooney
22832,0.796761,Ninja Assassin,6.1,40656017.365,61453955.739,Rain
23367,0.790326,Bandslam,5.5,20328008.6825,5296450.46542,Vanessa Hudgens
16523,0.78639,Where the Wild Things Are,6.3,101640043.412,101728259.855,Max Records
22897,0.786159,It's Complicated,6.2,86394036.9006,222697050.06,Meryl Streep
18162,0.760048,Land of the Lost,5.4,101640043.412,69815357.6479,Will Ferrell
22954,0.756385,Invictus,6.9,60984026.0475,124238661.189,Morgan Freeman
16866,0.748763,Planet 51,5.7,71148030.3887,106666921.106,Dwayne Johnson
17610,0.717595,Year One,4.5,60984026.0475,63380596.6311,Jack Black
39800,0.713022,Life During Wartime,5.1,4573801.95356,757031.305743,Ally Sheedy
38448,0.710966,Ondine,6.2,12196805.2095,1671729.69603,Colin Farrell
14435,0.694443,My Bloody Valentine,5.3,15246006.5119,102386811.107,Jensen Ackles
22949,0.6642,Old Dogs,5.2,35574015.1944,93731746.7187,Robin Williams
26428,0.661609,Agora,6.6,71148030.3887,39681802.6309,Rachel Weisz
22821,0.652939,The Boondock Saints II: All Saints Day,5.9,8131203.473,10803646.4789,Sean Patrick Flanery
11699,0.643829,The Bad Lieutenant: Port of Call - New Orleans,5.8,25410010.8531,10762767.8698,Nicolas Cage
8054,0.643164,The Imaginarium of Doctor Parnassus,6.2,30492013.0237,62822465.7427,Christopher Plummer
18476,0.642045,Horsemen,6.0,20328008.6825,1034086.81808,Dennis Quaid
4597,0.630068,Armored,5.6,20328008.6825,23318483.3842,Columbus Short
24418,0.608282,Cirque du Freak: The Vampire's Assistant,5.5,40656017.365,28631665.8336,John C. Reilly
12834,0.606857,Leaves of Grass,5.6,9147603.90712,1001273.34646,Susan Sarandon
24684,0.60652,An Education,6.8,7623003.25594,26524851.7021,Carey Mulligan
20829,0.604388,Funny People,5.5,76230032.5594,62466935.9857,Adam Sandler
22947,0.598075,Up in the Air,6.6,25410010.8531,166354259.053,George Clooney
16577,0.595489,Astro Boy,6.0,66066028.2181,44814179.6398,Nicolas Cage
4959,0.59517,The International,5.8,50820021.7062,61148063.93,Clive Owen
28510,0.582225,Universal Soldier: Regeneration,5.3,14229606.0777,889742.710427,Jean-Claude Van Damme
13804,0.580292,Fast & Furious,6.4,86394036.9006,369120316.605,Vin Diesel
22074,0.576401,Capitalism: A Love Story,6.9,20328008.6825,17722475.3172,Michael Moore
24150,0.565345,Halloween II,5.2,15246006.5119,40067996.1726,Scout Taylor-Compton
18126,0.549975,Hannah Montana: The Movie,5.8,35574015.1944,158096289.102,Miley Cyrus
15357,0.544071,Banlieue 13 - Ultimatum,5.9,15246006.5119,8930475.36438,Cyril Raffaelli
20856,0.53923,Aliens in the Attic,5.1,45738019.5356,58830330.446,Carter Jenkins
21407,0.536017,The Collector,6.2,3455761.47602,9598903.99508,Josh Stewart
31723,0.534693,Women in Trouble,4.5,3049201.30237,18393.7986564,Carla Gugino
22824,0.52916,The Fourth Kind,5.6,10164004.3412,43027579.4159,Milla Jovovich
36691,0.520419,Solitary Man,5.7,15246006.5119,5107190.60618,Michael Douglas
38542,0.510379,The Disappearance of Alice Creed,6.3,813120.3473,881944.886296,Gemma Arterton
16558,0.508705,Duplicity,5.5,79428291.0182,60984026.0475,Clive Owen
29963,0.492366,Bright Star,6.3,8639403.69006,4512873.82954,Abbie Cornish
16614,0.480074,Adventureland,6.3,9655804.12419,17445880.2343,Jesse Eisenberg
12569,0.478888,Extract,5.8,8131203.473,11026707.7509,Jason Bateman
34769,0.476687,Defendor,6.3,3557401.51944,45191.1961021,Woody Harrelson
10197,0.472113,Nine,5.0,81312034.73,54708276.813,Judi Dench
28089,0.471747,The Messenger,6.9,6606602.82181,1546210.34082,Ben Foster
19255,0.461154,Away We Go,6.6,17278807.3801,15143773.907,John Krasinski
23049,0.458932,My Life in Ruins,5.7,17278807.3801,20790751.4065,Nia Vardalos
10024,0.457298,My Sister's Keeper,7.0,30492013.0237,97284640.5022,Cameron Diaz
17332,0.447106,The Soloist,6.5,60984026.0475,32240382.3617,Robert Downey Jr.
13207,0.441444,Friday the 13th,5.6,19311608.2484,92877707.1063,Derek Mears
15577,0.438147,Crossing Over,5.8,25410010.8531,1054347.74433,Harrison Ford
25941,0.429492,Harry Brown,6.6,7419723.16911,10499159.3352,Michael Caine
19959,0.427479,Surrogates,5.7,81312034.73,124452919.417,Bruce Willis
15268,0.426205,Street Fighter: The Legend of Chun-Li,4.1,50820021.7062,12973539.4377,Kristin Kreuk
15189,0.424415,Hotel for Dogs,5.6,35574015.1944,74232256.8501,Emma Roberts
17335,0.415099,Obsessed,5.5,20328008.6825,75041189.6276,Beyoncé Knowles
11928,0.41491,Tetro,6.7,15246006.5119,115077.873552,Vincent Gallo
22798,0.409005,Whip It,6.6,15246006.5119,16905823.9948,Ellen Page
32985,0.395616,Solomon Kane,5.5,45738019.5356,7938087.39052,James Purefoy
29426,0.394989,Survival of the Dead,4.6,4065601.7365,145539.394563,Alan van Sprang
2080,0.391859,X-Men Origins: Wolverine,6.2,152460065.119,346726502.499,Hugh Jackman
17532,0.388026,S. Darko,3.8,4065601.7365,4167241.77991,Daveigh Chase
24804,0.378522,Black Dynamite,7.4,2947561.25896,301420.663543,Michael Jai White
28053,0.376543,City Island,6.3,6098402.60475,6780114.57272,Andy García
8915,0.370497,Amelia,5.3,40656017.365,19574367.0722,Hilary Swank
25137,0.363832,Beyond a Reasonable Doubt,5.6,25410010.8531,4460537.33838,Michael Douglas
14536,0.353203,New in Town,5.3,8131203.473,29486606.9931,Renée Zellweger
12404,0.348842,Me and Orson Welles,6.4,25410010.8531,2374486.23499,Zac Efron
25132,0.347707,Shorts,4.8,40656017.365,29447669.7089,Jimmy Bennett
26688,0.319532,Sorority Row,5.3,12705005.4266,27652312.1789,Rumer Willis
22215,0.292324,Chéri,5.8,23377209.9849,9519837.18891,Michelle Pfeiffer
41479,0.290674,The Joneses,6.0,10164004.3412,7137903.78794,David Duchovny
17927,0.285353,Fired Up!,5.9,20328008.6825,18904135.3471,Nicholas D'Agosto
22717,0.278387,Wanted,4.9,76.2300325594,136.197658173,Salman Khan
20178,0.278321,World's Greatest Dad,6.3,10164004.3412,300600.428392,Robin Williams
17680,0.272422,The Girlfriend Experience,5.5,1727880.73801,1024493.01438,Sasha Grey
25704,0.249295,Post Grad,5.1,15246006.5119,6510293.79868,Alexis Bledel
25183,0.118533,Paper Heart,5.1,1016400.43412,1318241.88745,Michael Cera
25196,0.226009,Crazy Heart,6.4,7114803.03887,40109639.1148,Jeff Bridges
38850,0.220819,Stolen Lives,6.0,2032800.86825,7425.82157172,Jon Hamm
43937,0.182881,Like Dandelion Dust,7.0,2541001.08531,358596.237164,Mira Sorvino
30128,0.190162,I Hope They Serve Beer in Hell,5.6,7114803.03887,1452740.12409,Matt Czuchry
21033,0.159638,Beautiful,4.4,1524600.65119,56918.424311,Deborra-Lee Furness
24438,0.145905,Did You Hear About The Morgans?,5.0,58951225.1792,86678883.1223,Hugh Grant
1977,0.145081,The Grudge 3,5.4,5082002.17062,39243229.9092,Johanna Braddy
29150,0.114458,Big Fan,5.7,254100.108531,236548.905835,Patton Oswalt
33870,0.166371,Mao's Last Dancer,6.7,25410010.8531,21059258.9912,Chi Cao
42151,0.092519,Down Terrace,6.5,31703.5623412,10164.0043412,Robert Hill
27205,9.363643,Inception,7.9,160000000.0,825500000.0,Leonardo DiCaprio
10138,5.70486,Iron Man 2,6.6,200000000.0,623933331.0,Robert Downey Jr.
12155,5.57295,Alice in Wonderland,6.3,200000000.0,1025467110.0,Mia Wasikowska
44214,5.29318,Black Swan,7.1,13000000.0,327803731.0,Natalie Portman
12444,4.840588,Harry Potter and the Deathly Hallows: Part 1,7.4,250000000.0,954305868.0,Daniel Radcliffe
20352,3.791881,Despicable Me,7.1,69000000.0,543513985.0,Steve Carell
27578,3.74884,The Expendables,5.9,80000000.0,274470394.0,Sylvester Stallone
10191,3.560424,How to Train Your Dragon,7.4,165000000.0,494878759.0,Jay Baruchel
11324,3.176169,Shutter Island,7.6,80000000.0,294804195.0,Leonardo DiCaprio
20526,2.911727,TRON: Legacy,6.3,170000000.0,400062763.0,Garrett Hedlund
38757,2.865684,Tangled,7.3,260000000.0,591794936.0,Zachary Levi
10193,2.711136,Toy Story 3,7.5,200000000.0,1063171911.0,Tom Hanks
27576,2.586787,Salt,6.2,110000000.0,293329073.0,Angelina Jolie
44115,2.440611,127 Hours,6.9,18000000.0,35692920.0,James Franco
37735,2.332359,Easy A,6.6,8000000.0,74952305.0,Emma Stone
10140,2.245241,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.0,155000000.0,415686217.0,Skandar Keynes
23483,2.225609,Kick-Ass,7.0,28000000.0,96188903.0,Aaron Taylor-Johnson
37710,2.162441,The Tourist,6.0,100000000.0,278346189.0,Johnny Depp
9543,2.128799,Prince of Persia: The Sands of Time,6.1,150000000.0,335154643.0,Jake Gyllenhaal
20662,2.11831,Robin Hood,6.1,200000000.0,310669540.0,Russell Crowe
44264,2.100704,True Grit,7.0,38000000.0,252276927.0,Jeff Bridges
18823,2.087252,Clash of the Titans,5.6,125000000.0,232713139.0,Sam Worthington
27022,2.053855,The Sorcerer's Apprentice,5.8,150000000.0,215283742.0,Nicolas Cage
37799,1.923694,The Social Network,7.1,40000000.0,224920315.0,Jesse Eisenberg
22538,1.906739,Scott Pilgrim vs. the World,7.2,60000000.0,47664559.0,Michael Cera
39451,1.903671,Little Fockers,5.4,100000000.0,310650585.0,Robert De Niro
34851,1.888263,Predators,5.8,40000000.0,126248813.0,Topher Grace
32657,1.878018,Percy Jackson & the Olympians: The Lightning Thief,6.0,95000000.0,226497209.0,Logan Lerman
44048,1.874641,Unstoppable,6.2,100000000.0,167805466.0,Denzel Washington
10192,1.820934,Shrek Forever After,6.0,165000000.0,752600867.0,Mike Myers
22971,1.784073,Dear John,6.5,25000000.0,114977104.0,Amanda Seyfried
34544,1.730679,The A-Team,6.2,110000000.0,177238796.0,Liam Neeson
39514,1.720825,RED,6.5,58000000.0,71664962.0,Bruce Willis
23631,1.71986,Machete,6.2,20000000.0,31327899.0,Danny Trejo
38365,1.659355,Grown Ups,6.1,80000000.0,271430189.0,Adam Sandler
20504,1.624483,The Book of Eli,6.5,80000000.0,157107755.0,Denzel Washington
35056,1.618371,Date Night,5.9,55000000.0,152263880.0,Steve Carell
23168,1.614028,The Town,6.9,37000000.0,154026136.0,Ben Affleck
24021,1.546212,The Twilight Saga: Eclipse,5.9,68000000.0,698491347.0,Kristen Stewart
38055,1.540322,Megamind,6.6,130000000.0,321885765.0,Will Ferrell
10196,1.538276,The Last Airbender,4.7,150000000.0,318502923.0,Noah Ringer
27581,1.419224,The Other Guys,6.1,100000000.0,170432927.0,Will Ferrell
49018,1.396973,Insidious,6.7,1500000.0,97009150.0,Patrick Wilson
41233,1.386743,Step Up 3D,6.5,30000000.0,159291809.0,Rick Malambri
45269,1.385499,The King's Speech,7.4,15000000.0,414211549.0,Colin Firth
43347,1.365279,Love & Other Drugs,6.5,30000000.0,102820008.0,Jake Gyllenhaal
49009,1.36053,The Way Back,6.7,30000000.0,20348249.0,Colin Farrell
31867,1.348633,Repo Men,6.1,32000000.0,18409891.0,Jude Law
23830,1.344701,Last Night,6.1,7000000.0,7644937.0,Keira Knightley
37834,1.325302,Knight and Day,5.9,117000000.0,261930431.0,Tom Cruise
38167,1.271623,Eat Pray Love,5.7,60000000.0,204594016.0,Julia Roberts
46705,1.271367,Blue Valentine,6.9,1000000.0,12355734.0,Ryan Gosling
27573,1.255298,The Bounty Hunter,5.5,40000000.0,136000000.0,Gerard Butler
25195,1.2347,Leap Year,6.3,19000000.0,29922472.0,Amy Adams
22972,1.206958,Green Zone,6.3,100000000.0,94882889.0,Matt Damon
38745,1.203837,Gulliver's Travels,5.0,112000000.0,237382724.0,Emily Blunt
34806,1.202845,The Back-Up Plan,5.7,35000000.0,77477008.0,Jennifer Lopez
37950,1.166631,Charlie St. Cloud,6.8,44000000.0,48190704.0,Zac Efron
41210,1.147365,The Switch,5.8,19000000.0,49830607.0,Jason Bateman
27586,1.14644,The Runaways,6.3,10000000.0,2995811.0,Dakota Fanning
32856,1.145806,Valentine's Day,5.6,52000000.0,216485654.0,Jessica Alba
46261,1.138389,Don't Be Afraid of the Dark,5.4,25000000.0,36993168.0,Katie Holmes
41439,1.134397,Saw 3D,5.8,20000000.0,136150434.0,Tobin Bell
38575,1.125831,The Karate Kid,6.1,40000000.0,357852395.0,Jaden Smith
41733,1.119731,Due Date,6.2,65000000.0,211780824.0,Zach Galifianakis
44147,1.111487,Wild Target,6.1,8000000.0,3453043.0,Bill Nighy
26389,1.107689,From Paris with Love,6.1,52000000.0,52615806.0,John Travolta
11439,1.107358,The Ghost Writer,6.5,45000000.0,60222298.0,Ewan McGregor
43923,1.084894,It's Kind of a Funny Story,6.9,8000000.0,6491240.0,Keir Gilchrist
43539,1.078211,The Next Three Days,6.8,30000000.0,51148651.0,Russell Crowe
23437,1.074308,A Nightmare on Elm Street,5.5,35000000.0,115664037.0,Jackie Earle Haley
34813,1.065023,The Losers,6.2,25000000.0,23580000.0,Jeffrey Dean Morgan
45317,1.054685,The Fighter,7.1,25000000.0,9190869.0,Mark Wahlberg
32823,1.047978,Get Him to the Greek,5.9,40000000.0,90029656.0,Jonah Hill
