id,popularity,director,keywords,vote_average,vote_count,release_year,budget_adj,revenue_adj,keywords whether include 'based on novel'
270946,3.007018,Simon J. Smith|Eric Darnell,"['penguin', 'madagascar', '3d']",6.5,939,2014,121584018.702,344075490.78,False
224141,2.996038,Rob Marshall,"['witch', 'cinderella', 'prince', 'fairy tale', 'musical']",5.6,1095,2014,46054552.5386,196102469.537,False
53182,2.979181,Noam Murro,"['based on graphic novel', 'ancient greece', 'duringcreditsstinger', 'sea battle', 'hand to hand combat']",6.1,1664,2014,101320015.585,310941963.895,False
227156,2.881991,Phillip Noyce,"['dystopia', 'black and white', 'based on young adult book']",6.3,1151,2014,23027276.2693,61695098.5982,False
187017,2.805019,Phil Lord|Christopher Miller,"['high school', 'undercover cop', 'buddy comedy', 'aftercreditsstinger', 'duringcreditsstinger']",7.0,2416,2014,46054552.5386,173571884.248,False
169917,2.777996,Scott Frank,"['based on novel', 'murder', 'mafia', 'private investigator', 'new york city']",6.2,823,2014,25790549.4216,48985095.8257,True
116149,2.721864,Paul King,"['england', 'train station', 'based on novel', 'bear', 'anthropomorphic animal']",7.1,606,2014,50660007.7924,238753457.085,True
284276,2.692691,Daniel Barnz,"['suicide', 'support group', 'depression', 'widower', 'grieving']",6.1,255,2014,6447637.3554,2174033.70641,False
212778,2.67235,Jon Favreau,"['father-son relationship', 'kitchen', 'restaurant owner', 'food', 'divorce']",7.2,866,2014,10132001.5585,42340653.5509,False
238636,2.611251,James DeMonaco,"['bus', 'assault rifle', 'sniper', 'machete', 'dystopia']",6.6,1126,2014,8289819.45694,100198906.849,False
218043,2.601775,Vic Armstrong,"['airplane', 'the rapture', 'remake', 'pilot hero']",3.8,253,2014,14737456.8123,18129765.1494,False
85350,2.595951,Richard Linklater,"['daily life', ""family's daily life"", 'urban life', 'growing up', 'domestic abuse']",7.6,1343,2014,3684364.20309,40849467.0107,False
241239,2.576396,J.C. Chandor,"['new york city', 'crime']",6.4,384,2014,18421821.0154,11059604.723,False
184315,2.549403,Brett Ratner,"['mercenary', 'battle', 'ancient greece', 'hercules', 'warrior']",5.6,1215,2014,92109105.0771,224193561.758,False
86834,2.526779,Darren Aronofsky,"['bible', 'god', 'noah']",5.5,1589,2014,115136381.346,334022131.055,False
205587,2.523101,David Dobkin,"['father-son relationship', 'judge', 'lawyer']",7.2,974,2014,46054552.5386,77113179.0629,False
232672,2.445165,Frank Coraci,"['africa', 'blind date', 'relationship', 'family vacation', 'family']",6.7,720,2014,36843642.0309,113749780.09,False
195589,2.376309,Nicholas Stoller,"['alcohol', 'baby', 'party', 'family', 'fraternity']",6.2,1829,2014,16579638.9139,246997381.338,False
249164,2.361267,R.J. Cutler,"['coma', 'musician', 'teenage girl', 'car accident', 'teenager']",7.2,856,2014,10132001.5585,72650912.0183,False
243683,2.303556,Trish Sie,"['street artist', 'dance contest', 'woman director']",6.7,421,2014,41449097.2847,79366405.4145,False
222935,2.293859,Josh Boone,"['amsterdam', 'based on novel', 'support group', 'cancer', 'teenager']",7.8,2389,2014,11053092.6093,281072099.323,True
168530,2.165462,Tim Story,"['police operation', 'police officer', 'brother-in-law brother-in-law relationship', 'duringcreditsstinger', 'black men']",6.1,634,2014,23027276.2693,141846012.919,False
171274,2.160156,Paul Thomas Anderson,"['based on novel', '1970s', 'private investigator', 'smoking marijuana', 'los angeles']",6.3,552,2014,18421821.0154,10234219.6378,True
137094,2.141491,Kenneth Branagh,"['london', 'corruption', 'cia', 'terrorist', 'sniper']",5.9,873,2014,55265463.0463,46560330.0822,False
225574,2.136758,Jaume Collet-Serra,"['airplane', 'conspiracy', 'cell phone', 'hijack', 'airplane crash']",6.8,1648,2014,46054552.5386,205227928.586,False
154400,1.957672,Michaël R. Roskam,"['crime boss', 'mobster', 'pitbull', 'brooklyn new york city']",6.6,583,2014,11605747.2397,17186067.761,False
97020,1.940735,José Padilha,"['corruption', 'cyborg', 'technology', 'future', 'law']",5.7,1709,2014,110530926.093,220490244.264,False
157353,1.904422,Wally Pfister,"['artificial intelligence', 'technology', 'nanotechnology', 'computer virus', 'super computer']",5.9,1555,2014,92109105.0771,94908538.4219,False
193610,1.900038,Nick Cassavetes,['woman'],6.2,1056,2014,36843642.0309,181253395.832,False
82703,1.894706,Rob Minkoff,"['father-son relationship', 'egypt', 'intelligence', 'adoption', 'time travel']",6.8,592,2014,133558202.362,251377196.917,False
189,1.840817,Frank Miller|Robert Rodriguez,"['detective', 'dystopia', 'dominatrix', 'murder', 'suspense']",6.2,857,2014,59870918.3001,36298002.4298,False
172385,1.811692,Carlos Saldanha,"['bird', 'sequel', 'jungle', 'audition', 'amazon rainforest']",6.5,659,2014,94872378.2295,460719091.178,False
100042,1.805954,Bobby Farrelly|Peter Farrelly,"['friendship', 'sequel', 'road movie', 'buddy comedy']",5.5,790,2014,36843642.0309,156435350.001,False
152760,1.779861,George Clooney,"['world war ii', 'nazis', 'art theft', 'post world war ii']",5.7,1083,2014,64476373.554,142754407.651,False
227306,1.769987,Angelina Jolie,"['prisoner of war', 'biography', 'sport', 'war', 'athlete']",7.2,981,2014,59870918.3001,150545826.583,False
273895,1.754707,Ava DuVernay,"['alabama', 'martin luther king', 'president', 'black american', 'civil rights']",7.5,580,2014,18421821.0154,61517744.3585,False
265177,1.737699,Xavier Dolan,"['quebec', 'dysfunctional family', 'single mother', 'mother son relationship', 'behavioral disorders']",8.0,389,2014,4513346.14878,3218356.60777,False
228970,1.649321,Jean-Marc Vallée,"['adventure', 'biography', 'hiking', 'based on true story', 'traveller']",6.9,677,2014,13816365.7616,48358699.5668,False
76649,1.638781,Paul W.S. Anderson,"['gladiator', 'arena', 'gladiator fight', 'lava', 'roman']",5.1,837,2014,119741836.6,108533660.812,False
239571,1.63015,Michael Hoffman,['nicholas sparks'],7.2,535,2014,23948367.3201,33091313.2824,False
196867,1.58801,Will Gluck,"['musical', 'orphan', 'foster child']",6.1,331,2014,59870918.3001,123262077.116,False
228326,1.545055,Jorge R. Gutierrez,"['love triangle', 'afterlife', 'day of the dead', 'bullfighting']",7.3,531,2014,46054552.5386,89748446.3497,False
239563,1.542392,Theodore Melfi,"['babysitter', 'friendship', 'neighbor', 'divorce', 'child of divorce']",7.1,531,2014,11974183.66,50510085.4865,False
136797,1.541069,Scott Waugh,"['street race', 'super cars', 'super speed', 'car', 'based on video game']",6.2,1117,2014,60792009.3509,187237211.342,False
170687,1.440084,Graham Annable|Anthony Stacchi,"['based on novel', 'stop motion animation', 'father daughter relationship', 'unlikely friendship', 'duringcreditsstinger']",6.6,498,2014,55265463.0463,99713420.9414,True
87093,1.398713,Tim Burton,"['wife husband relationship', 'artist', 'court case']",6.8,710,2014,9210910.50771,26604343.497,False
241254,1.394382,Brian A Miller,"['mobster', 'justice', 'retired', 'missing', 'missing daughter']",4.6,165,2014,16579638.9139,245550715.734,False
242095,1.319416,William Eubank,"['hacker', 'supernatural powers', 'road trip', 'independent film', 'superpower']",5.8,400,2014,3684364.20309,553479.928044,False
216282,1.3155,Steven Quale,"['tornado', 'student', 'found footage', 'disaster movie']",5.7,572,2014,46054552.5386,147929243.628,False
218836,1.240895,Roberts Gannaway,"['firemen', 'national park', 'sequel', 'anthropomorphic car', 'anthropomorphic vehicles']",5.9,223,2014,46054552.5386,139237453.589,False
144336,1.214094,David Ayer,"['drug cartel', 'dea']",5.4,422,2014,32238186.777,16126939.2421,False
136835,1.146492,Sam Miller,"['sadistic', 'hostage', 'sociopath', 'serial killer', 'blood']",5.8,105,2014,12158401.8702,49582713.5158,False
284293,1.142614,Richard Glatzer|Wash Westmoreland,"['mother', 'professor', 'illness']",7.5,725,2014,4605455.25386,38499379.6452,False
256274,1.140302,John Erick Dowdle,"['paris', 'treasure', 'catacombs', 'written by director', 'scientist']",6.1,501,2014,4605455.25386,36935751.1359,False
87492,1.136851,Bennett Miller,"['biography', 'wrestling', 'sport', 'based on true story']",6.5,645,2014,22106185.2185,11141793.6774,False
226857,1.077877,Shana Feste,"['woman director', 'teenage romance']",6.6,357,2014,18421821.0154,31388867.1409,False
157845,1.052381,David Michôd,['dystopia'],6.0,164,2014,11283365.372,2114293.58303,False
271674,1.039133,Saul Dibb,"['based on novel', 'world war ii', 'love', 'french resistance', 'nazi occupation']",6.9,161,2014,13816365.7616,8386272.42742,True
187596,1.027357,Steven Brill,"['journalist', 'one-night stand', 'blonde', 'woman', 'lost']",5.7,402,2014,13816365.7616,54536.8800251,False
250546,1.018115,John R. Leonetti,"['prequel', 'evil doll', 'killer doll', 'spin off', 'doll']",5.6,827,2014,5987091.83001,235130424.651,False
100241,0.989916,Stuart Beattie,"['soul', 'queen', 'anti hero', 'fantasy', 'prince']",5.1,501,2014,59870918.3001,65539857.9125,False
225565,0.988081,Tom Gormican,"['male friendship', 'friendship', 'dating', 'relationship', 'duringcreditsstinger']",6.0,713,2014,7368728.40617,23993576.311,False
200505,0.98174,Ivan Reitman,"['sport', 'duringcreditsstinger']",6.5,207,2014,24869458.3708,26556109.643,False
254473,0.979655,Camille Delamarre,"['martial arts', 'atomic bomb', 'ghetto', 'parkour', 'cops']",5.8,476,2014,25790549.4216,63460252.6184,False
242224,0.967846,Jennifer Kent,"['monster', 'nightmare', 'book', 'dysfunctional family', 'single mother']",6.5,1089,2014,1842182.10154,6149637.68884,False
137321,0.92537,Akiva Goldsman,['based on novel'],5.9,327,2014,55265463.0463,28369817.1358,True
241848,0.916435,Adam Wingard,"['bar', 'halloween', 'high school', 'iraq war veteran', 'murder']",6.6,402,2014,4605455.25386,2180370.81284,False
256917,0.893121,Russell Crowe,"['istanbul', 'australia', 'farmer', 'gallipoli campaign']",6.8,287,2014,20724548.6424,14295354.2931,False
171424,0.890965,Eli Roth,"['chile', 'gore', 'jungle', 'extreme violence', 'cannibal']",4.8,194,2014,4605455.25386,6294225.03544,False
218778,0.876514,Miguel Arteta,"['based on novel', 'job interview', 'bad luck', 'wish', 'one day']",6.2,380,2014,25790549.4216,92711635.8669,True
239678,0.876066,Shawn Levy,"['based on novel', 'funeral', 'dysfunctional family', 'death of father', 'man child']",6.5,377,2014,18237602.8053,38037670.7818,True
264656,0.870104,Tommy Lee Jones,"['dancing', 'based on novel', 'revenge', 'native american', 'tied feet']",6.2,150,2014,14737456.8123,2238241.12137,True
230179,0.805839,Jalmari Helander,"['terrorist', 'parachute', 'president', 'air force one', 'escape']",5.2,261,2014,7829273.93156,6908182.88079,False
209451,0.797723,Clint Eastwood,"['biography', 'based on play']",6.7,181,2014,36843642.0309,62032730.9705,False
222899,0.796721,Steve Pink,['duringcreditsstinger'],5.8,165,2014,11513638.1346,45135933.6962,False
198185,0.786398,Craig Gillespie,"['baseball', 'sport', 'duringcreditsstinger']",6.6,182,2014,23027276.2693,35284812.406,False
231576,0.778247,Zach Braff,"['jew', 'independent film', 'homeschooling', 'family', 'struggling actor']",6.3,192,2014,5066000.77924,5050617.6376,False
244539,0.777096,Maya Forbes,"['semi autobiographical', 'woman director', 'bipolar', 'absent  mother', 'bipolar disorder']",7.0,76,2014,6171310.04017,1317763.51724,False
97370,0.757089,Jonathan Glazer,"['male nudity', 'scotland', 'edinburgh', 'alien', 'very little dialogue']",6.0,704,2014,12250510.9753,4955701.047,False
177494,0.751773,Rob Thomas,"['murder', 'private detective', 'high school reunion', 'duringcreditsstinger']",6.3,323,2014,5526546.30463,3210119.2905,False
235260,0.740796,Christopher Spencer,"['biography', 'resurrection']",5.8,61,2014,20264003.117,62450032.1921,False
242042,0.728025,Andrew Fleming,"['naivety', 'family']",6.5,129,2014,5526546.30463,13881.7632262,False
217993,0.72546,Jay Oliva,"['dc comics', 'based on comic book', 'superhero team', 'super powers']",7.0,141,2014,3223818.6777,4748523.72132,False
157834,0.722877,Terry Gilliam,"['virtual reality', 'dystopia', 'computer']",5.7,232,2014,7829273.93156,709890.399376,False
232679,0.714661,Thomas Carter,"['american football', 'sport', 'high school american football']",6.2,94,2014,13816365.7616,27750597.0973,False
177047,0.688179,Steven Bernstein,"['infidelity', 'genetics', 'black comedy', 'cancer', 'dna testing']",5.2,23,2014,1842182.10154,44571.5959468,False
193612,0.667732,John Pogue,"['male nudity', 'female nudity', '1970s', 'experiment', 'nudity']",5.1,147,2014,184218.210154,16427536.3854,False
157849,0.660405,Anton Corbijn,"['terror', 'muslim', 'intelligence', 'immigrant', 'torture']",6.3,393,2014,13816365.7616,29064894.5489,False
282813,0.646337,Grégory Levasseur,"['monster', 'darkness', 'desert', 'archaeologist', 'lost']",4.7,234,2014,5987091.83001,12771328.0936,False
246860,0.635214,Olivier Assayas,"['suicide', 'divorce', 'gender ideals', 'actress']",6.8,173,2014,6079200.93509,1431375.4929,False
245916,0.632048,Michael Cuesta,['biography'],6.5,247,2014,4605455.25386,2257452.31742,False
254191,0.615729,Leigh Janiak,"['lake', 'honeymoon', 'woods', 'sleepwalking', 'woman director']",5.3,137,2014,921091.050771,8582.72641109,False
210479,0.602735,Steven Knight,"['england', 'road', 'cheating husband', 'construction site', 'one night']",6.8,480,2014,1842182.10154,4269533.34764,False
227735,0.599079,Charles Martin Smith,"['dolphin', 'aquarium', 'swimming']",6.8,63,2014,33159277.8278,48287768.1872,False
288158,0.590257,Tom Harper,"['based on novel', 'haunted house', 'supernatural', 'sequel', 'haunting']",4.9,270,2014,921091.050771,24410131.4489,True
145220,0.574398,James Bobin,"['musical', 'the muppets']",6.2,222,2014,46054552.5386,74040166.0175,False
246403,0.559472,Kevin Smith,"['canada', 'walrus', 'deception', 'search', 'first part']",4.9,206,2014,2579054.94216,1682561.6279,False
286521,0.548656,Richard Loncraine,"['new york', 'married couple', 'character name in title', 'moving out', 'moving']",5.9,56,2014,5526546.30463,940361.196645,False
236751,0.540852,Randall Wallace,"['based on novel', 'faith', 'based on true events']",6.1,159,2014,11053092.6093,93336884.4464,True
188207,0.49584,Renny Harlin,"['mythology', 'zeus', 'ancient greece', 'demigod', 'city of argos']",4.4,399,2014,64476373.554,56443954.8334,False
253235,0.485296,Rob Reiner,"['grandfather granddaughter relationship', 'neighbor', 'wealthy', 'elderly', 'estrangement']",5.7,111,2014,27632731.5231,23315013.1394,False
230266,0.446458,Liv Ullmann,"['love triangle', 'love', 'irish', 'valet', 'woman director']",5.4,15,2014,5066000.77924,4605455.25386,False
244783,0.407983,Kate Barker-Froyland,['woman director'],5.7,58,2014,5526546.30463,29706.1074784,False
252171,0.403579,Ana Lily Amirpour,"['vampire', 'female vampire', 'iranian', 'woman director']",7.0,146,2014,921091.050771,363830.965055,False
210947,0.401153,Clif Prowse|Derek Lee,"['found footage', 'vampiros']",6.1,142,2014,292906.954145,111616.892441,False
241771,0.398601,Gina Prince-Bythewood,"['talent', 'success', 'musician', 'woman director']",6.9,95,2014,6447637.3554,13465178.6134,False
252680,0.386307,Andrew Erwin|Jon Erwin,"['wife husband relationship', 'stress', 'children', 'mother daughter relationship', 'parenthood']",5.7,92,2014,4605455.25386,9606709.77987,False
238603,0.382434,Dave Green,"['alien', 'found footage']",5.7,223,2014,11974183.66,41725424.5999,False
284536,0.350612,Rupert Wyatt,"['gambling', 'gun', 'professor', 'beating', 'gambler']",5.6,405,2014,23027276.2693,36080177.2916,False
209185,0.34162,Don McKellar,"['newfoundland', 'doctor', 'bribery', 'new job', 'hospitality']",6.7,63,2014,11697856.3448,3159358.88379,False
270654,0.318941,Brian Horiuchi,"['war', 'disaster', 'virus', 'plague', 'doubtful survival']",4.8,14,2014,460545.525386,13816365.7616,False
157099,0.317225,Geoff Moore|David Posamentier,"['pharmacist', 'black comedy', 'trophy wife']",5.9,60,2014,4605455.25386,69213.5448281,False
249660,0.300442,Harold Cronk,"['christian', 'religion']",6.1,146,2014,15658547.8631,27438381.3114,False
79316,0.283225,Matt Bettinelli-Olpin|Tyler Gillett,['found footage'],4.5,164,2014,6447637.3554,33559008.3165,False
282296,0.751476,Israel Horovitz,"['paris', 'writer', 'apartment']",6.0,65,2014,4605455.25386,3697062.36431,False
251321,0.19104,Claudia Llosa,"['new age', 'woman director', 'healer']",5.1,20,2014,7368728.40617,48897.0395213,False
262340,0.151591,Ben Kellett,['brendan ocarrol'],5.2,20,2014,5434437.19955,21185094.1677,False
11,12.037933,George Lucas,"['android', 'galaxy', 'hermit', 'death star', 'lightsaber']",7.9,4428,1977,39575591.3583,2789712242.28,False
691,2.379469,Lewis Gilbert,"['london', 'submarine', 'england', 'assassination', 'spy']",6.2,279,1977,50368934.456,667167740.424,False
11319,1.719385,John Lounsbery|Wolfgang Reitherman|Art Stevens,"['mouse', 'baby-snatching', 'bottle', 'albatros', 'rescue']",6.6,332,1977,4317337.23908,256219102.706,False
703,1.179653,Woody Allen,"['neurosis', 'comedian', 'job interview', 'love', 'singer']",7.6,493,1977,14391124.1303,137620251.334,False
840,1.104816,Steven Spielberg,"['indiana', 'obsession', 'extraterrestrial technology', 'evacuation', 'blackout']",7.0,600,1977,71955620.6514,1092964988.91,False
5902,1.048838,Richard Attenborough,"['netherlands', 'world war ii', 'operation market garden', 'panzer', 'british soldier']",6.4,109,1977,79151182.7165,182587387.403,False
11940,0.75125,Sam Wanamaker,"['monster', 'step mother']",5.9,15,1977,12592233.614,57564496.5211,False
